2019-06-22 09:26:38,b'RT @geonews_sport: #WorldCup2019: #WestIndies vs #NewZealand preview\n\nRead more: https://t.co/GZryFmB3yb\n\nPredict and Win\n\nDownload #CricFu\xe2\x80\xa6'
2019-06-22 09:26:38,"b""RT @ImRaina: What a thrilling game today! In-form Malinga's 4 for 43 leads Srilanka to a convincing victory. Well deserved, Srilanka. The s\xe2\x80\xa6"""
2019-06-22 09:26:36,b'RT @cricketworldcup: Ready for action \xf0\x9f\x92\xaa \n\n#CWC19 | #INDvAFG https://t.co/z4GOpX7zEx'
2019-06-22 09:26:36,b'India have won the toss and opted to bat first. Mohammed Shami comes in for the injured Bhuvneshwar Kumar for India.\n\n#CWC19'
2019-06-22 09:26:35,b'RT @shoaib100mph: Sensational defence of a small total. Sri Lanka making the world cup interesting. \nWhats next guys? \n\n#ENGvSL #CWC19'
2019-06-22 09:26:34,"b""#StarContest Really Have a wonderful group to play the #StarContest' with Mayanti langer on @Cricplay. Trusting tha\xe2\x80\xa6 https://t.co/UbYa3QLLnR"""
2019-06-22 09:26:32,"b'RT @SwamiGeetika: #INDvAFG #INDvsAFG\n\nModi Mania at #CWC19 before India Afghanistan Match, Indians Fans never fail to display whom they lov\xe2\x80\xa6'"
2019-06-22 09:26:32,b'@SwamiGeetika Live Score Updates:\n#INDvAFG #AFGvIND #INDvsAFG #AFGvsIND #IndiaWinWorldCup2019 #Dhoni\xc2\xa0\xe2\x80\xa6 https://t.co/LVHfxaAz64'
2019-06-22 09:26:31,b'RT @BCCI: Match 28. India win the toss and elect to bat https://t.co/8AQDgwqY6s #IndvAfg #CWC19'
2019-06-22 09:26:31,b'#TeamIndia lineup for the National Anthem! \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nGoosebumps!!! \xf0\x9f\xa7\xa1\n\n#INDvAFG #CWC19 #OrangeArmy #RiseWithUs'
2019-06-22 09:26:31,b'Speaker &amp; mike allowed to carry in a #WorldCup match? seriously? While in #IPL games even water bottles was banned!\xe2\x80\xa6 https://t.co/93bo9gLJmP'
2019-06-22 09:26:31,b'RT @BCCI: Canvas for the day #TeamIndia #CWC19.\n\nWin the toss and ? https://t.co/6IuRBeRjmb'
2019-06-22 09:26:31,b'RT @realmemobiles: Come celebrate the spirit of #CricketWorldCup! Predict the player who will score the fastest century in today\xe2\x80\x99s match. P\xe2\x80\xa6'
2019-06-22 09:26:31,b'Always a proud feeling when the National Anthem plays \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\n#OneFamily #CricketMeriJaan #CWC19 #TeamIndia #INDvAFG'
2019-06-22 09:26:31,b'Rohit Sharma 200 run \n\nCan it do today ? \n\n#INDvAFG #CWC19'
2019-06-22 09:26:31,"b'That proud moment, when you listen Jana Gana Mana \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x99\x8f #INDvAFG #CWC19 https://t.co/Dl9dkY3MEG'"
2019-06-22 09:26:30,"b""Guy's. Pls don't troll Shri #AmrishPuri Ji on his birth anniversary. Pls change the topic. C'mon #INDvAFG . Bharat Jeetega #CWC19 :)"""
2019-06-22 09:26:30,b'@RelianceFreshIN Indiaa will win the toss\n\xf0\x9f\x98\x87\xf0\x9f\x98\x87\n #INDvsAFG #CWC19 #RelianceFresh\nJoin in guys\xf0\x9f\x99\x8b\xf0\x9f\x99\x8b\n@angeleyess4uin\xe2\x80\xa6 https://t.co/H5kvKtMEfl'
2019-06-22 09:26:30,b'RT @BCCI: One change for #TeamIndia - Shami in place of Bhuvneshwar Kumar. India have won the toss and will bat first \xf0\x9f\x98\x8e\xf0\x9f\x8f\x8f\n\nScore predictions\xe2\x80\xa6'
2019-06-22 09:26:29,b'RT @BCCI: Off we go \xf0\x9f\x92\xaa\xf0\x9f\x99\x8c\n\n#CWC19 https://t.co/W38LvEK6Hz'
2019-06-22 09:26:28,b'RT @BCCI: One change for #TeamIndia - Shami in place of Bhuvneshwar Kumar. India have won the toss and will bat first \xf0\x9f\x98\x8e\xf0\x9f\x8f\x8f\n\nScore predictions\xe2\x80\xa6'
2019-06-22 09:26:27,"b'RT @millsqleeds: Try some of the fun activities, including the Clothesline Catch, at the brilliant @cricketworldcup @millsqleeds fanzone! G\xe2\x80\xa6'"
2019-06-22 09:26:26,b'RT @Sagar2612: @MoneyTapApp India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 Will Win #ContestAlert #Contest #MoneyTapExtraaWinnings #INDvAFG #MoneyTap #INDvsAFG #CWC19 #ICCWorldC\xe2\x80\xa6'
2019-06-22 09:26:26,b'RT @monicas004: Anybody still have any doubts? ;) \n#CWC19 https://t.co/4YCaYu716B'
2019-06-22 09:26:26,b'Batting first! 2 points up for grabs.. along w/ a chance to boost net run rate! #TeamIndia should perform like a\xe2\x80\xa6 https://t.co/yfQo5nwZfM'
2019-06-22 09:26:26,b'RT @RelianceFreshIN: Who do you think will win the toss? Tell your guesses in the comments below and a lucky guess will win an amazing priz\xe2\x80\xa6'
2019-06-22 09:26:26,b'RT @Cricketracker: What a thrilling game it was! #CWC19 #AFGvIND #AsiaCup2018 https://t.co/USU253B0QK'
2019-06-22 09:26:25,"b""#StarContest Guys just download app and choose your favourite team to play Join the #StarContest let's see who will\xe2\x80\xa6 https://t.co/WZsDSjJ0pz"""
2019-06-22 09:26:25,b'RT @cricketworldcup: The fans enjoyed MS Dhoni arriving at the Hampshire Bowl!\n\n#CWC19 | #INDvAFG https://t.co/Gs80qbUFyU'
2019-06-22 09:26:24,"b'RT @talentednews: India vs Afghanistan World Cup 2019 Match: Date, Time, Venue, Telecast, Channel, Coverage #INDvAFG #CWC19 https://t.co/bB\xe2\x80\xa6'"
2019-06-22 09:26:24,b'India have won the toss and they have elected to bat first. India looking for big score \n\n#teamindia\xc2\xa0 #INDvAFG #CWC19\xc2\xa0 #AFGvIND'
2019-06-22 09:26:23,b'RT @cricketworldcup: Ready for action \xf0\x9f\x92\xaa \n\n#CWC19 | #INDvAFG https://t.co/z4GOpX7zEx'
2019-06-22 09:26:23,b'RT @monicas004: Anybody still have any doubts? ;) \n#CWC19 https://t.co/4YCaYu716B'
2019-06-22 09:26:23,b'RT @TriggoFoods: Tell us your predictions in the comments and stand a chance to win an amazing Triggo hamper! \n#WorldCupWithTriggo #WorldCu\xe2\x80\xa6'
2019-06-22 09:26:21,b'Motivation \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\n#CWC19 \n#SLvENG https://t.co/0LqeZTsEku'
2019-06-22 09:26:21,"b""RT @sachin_rt: Brilliant stuff from Sri Lanka.\nWhat they didn't do with the bat, they more than compensated with the ball.\nMalinga and Co.\xe2\x80\xa6"""
2019-06-22 09:26:19,b'Seriously I really Feel great to see such a great team @CricPlay ready to play against @MayantiLanger It\xe2\x80\x99s the\xe2\x80\xa6 https://t.co/KMBfcox55T'
2019-06-22 09:26:17,b'@cricbuzz @bhogleharsha Live Score Updates:\n#INDvAFG #AFGvIND #INDvsAFG #AFGvsIND #IndiaWinWorldCup2019 #Dhoni\xc2\xa0\xe2\x80\xa6 https://t.co/9TzBiIwscG'
2019-06-22 09:26:16,b'RT @BCCI: #TeamIndia Captain @imVkohli wins the toss and elects to bat first against Afghanistan.\n\n#CWC19 https://t.co/OBwhkHHAND'
2019-06-22 09:26:15,b'#WorldCup2019: #WestIndies vs #NewZealand preview\n\nRead more: https://t.co/GZryFmB3yb\n\nPredict and Win\n\nDownload\xe2\x80\xa6 https://t.co/urEOHiDltY'
2019-06-22 09:26:12,b'RT @ESPNcricinfo: Shami replaces Bhuvi for #TeamIndia while Afghanistan bring in Hazratullah and Aftab\n\nBall-by-ball: https://t.co/P9rTiyMD\xe2\x80\xa6'
2019-06-22 09:26:12,b'Prediction score for today \nIndia will set a target of 360 for Afghanistan\n#INDvAFG #CWC19 #hotstar\xe2\x80\xa6 https://t.co/18nX0c6dfX'
2019-06-22 09:26:12,"b""RT @KKRiders: Kohli: It looks a really good wicket. It's a beautiful day to play cricket. Whether we are playing a team which is very stron\xe2\x80\xa6"""
2019-06-22 09:26:10,b'RT @cricketworldcup: Ready for action \xf0\x9f\x92\xaa \n\n#CWC19 | #INDvAFG https://t.co/z4GOpX7zEx'
2019-06-22 09:26:10,b'@ICC @mmbangwa Live Score Updates:\n#INDvAFG #AFGvIND #INDvsAFG #AFGvsIND #IndiaWinWorldCup2019 #Dhoni\xc2\xa0\xe2\x80\xa6 https://t.co/vR7ZS7Psci'
2019-06-22 09:26:08,b'RT @mohanstatsman: The last time #IndvAfg #AfgvInd played against each other in an ODI was in Dubai on 25 Sep 2018 in the #AsiaCup.\nIndia n\xe2\x80\xa6'
2019-06-22 09:26:07,b'#StarContest Guys \nMy team looks marvelous for the #StarContest to play against @MayantiLanger! #CWC19\xe2\x80\xa6 https://t.co/CQgbuIFTVj'
2019-06-22 09:26:05,b'RT @BCCI: One change for #TeamIndia - Shami in place of Bhuvneshwar Kumar. India have won the toss and will bat first \xf0\x9f\x98\x8e\xf0\x9f\x8f\x8f\n\nScore predictions\xe2\x80\xa6'
2019-06-22 09:26:04,b'RT @cricketworldcup: Sri Lanka go 5th.\n\nThey desperately needed that win today.\n\n#CWC19 | #ENGvSL https://t.co/TbGMjulYOX'
2019-06-22 09:26:03,b'RT @BCCI: One change for #TeamIndia - Shami in place of Bhuvneshwar Kumar. India have won the toss and will bat first \xf0\x9f\x98\x8e\xf0\x9f\x8f\x8f\n\nScore predictions\xe2\x80\xa6'
2019-06-22 09:26:02,b'RT @MayantiLanger_B: It\xe2\x80\x99s the #BlueArmy against the spirited Afghans! Play the \xe2\x80\x98Star Contest with me for #INDvAFG match on CricPlay. Can yo\xe2\x80\xa6'
2019-06-22 09:26:02,b'#StarContest Guys \nMy team looks marvelous for the #StarContest to play against @MayantiLanger! #CWC19\xe2\x80\xa6 https://t.co/qS7L3S5YQr'
2019-06-22 09:26:01,b'RT @BCCI: One change for #TeamIndia - Shami in place of Bhuvneshwar Kumar. India have won the toss and will bat first \xf0\x9f\x98\x8e\xf0\x9f\x8f\x8f\n\nScore predictions\xe2\x80\xa6'
2019-06-22 09:26:00,b'RT @lionsdenkxip: A fiery match is on the cards as #TeamIndia lock horns with the #AfghanAtalan in Southampton \xf0\x9f\x94\xa5\n\nSend in your wishes here\xe2\x80\xa6'
2019-06-22 09:26:00,b'Bladder Burst Challenge At #JAILKHANA\nUnlimited Beer @499/- \n#CWC2019 Live Screening Is Available\xe2\x80\xa6 https://t.co/auhJiGksHL'
2019-06-22 09:26:00,"b""RT @cricvizanalyst: India have passed 300 on six of the last nine occasions they've batted first. Their average score in those matches is 2\xe2\x80\xa6"""
2019-06-22 09:26:00,b'Get motivated green shirts\n\n#WeHaveWeWill #CWC19 https://t.co/xXGgW6urBm'
2019-06-22 09:25:58,"b'@cricketworldcup As he said, @Eoin16 is right.\nSri lanka \xf0\x9f\x87\xb1\xf0\x9f\x87\xb0 will be the all time surprise package in any @ICC event\xe2\x80\xa6 https://t.co/TZdhjed5lI'"
2019-06-22 09:25:57,"b'RT @ESPNcricinfo: ""In Afghanistan, there is nothing, only cricket."" \xf0\x9f\x92\x94\xc2\xa0#AfgvInd #CWC19 https://t.co/h2nLA5kcUd'"
2019-06-22 09:25:57,b'Lets goooo \n\n#CWC19 #INDvAFG #bbccricket'
2019-06-22 09:25:56,b'RT @BCCI: One change for #TeamIndia - Shami in place of Bhuvneshwar Kumar. India have won the toss and will bat first \xf0\x9f\x98\x8e\xf0\x9f\x8f\x8f\n\nScore predictions\xe2\x80\xa6'
2019-06-22 09:25:56,b'RT @CricPlay: India and Afghanistan will be playing each other for the first time in a #WorldCup at Southampton today! \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xf0\x9f\x87\xa6\xf0\x9f\x87\xab\n\nHere is your\xe2\x80\xa6'
2019-06-22 09:25:56,b'@ICC How much will #TeamIndia score today ? \n\n#INDvAFG #CWC19 #AfghanAtalan #AFGvIND #INDvsAFG \n#ViratKohli'
2019-06-22 09:25:55,b'@ANI Live Score Updates:\n#INDvAFG #AFGvIND #INDvsAFG #AFGvsIND #IndiaWinWorldCup2019 #Dhoni\xc2\xa0#cricketworldcup\xc2\xa0\xe2\x80\xa6 https://t.co/n3vAjub6rZ'
2019-06-22 09:25:54,"b'Which National Anthem, besides your own country\xe2\x80\x99s, do you like the most? I\xe2\x80\x99m going with Afghanistan \xf0\x9f\x87\xa6\xf0\x9f\x87\xab Love the ren\xe2\x80\xa6 https://t.co/nOjm7Go8R6'"
2019-06-22 09:25:54,b'RT @ICC: India have won the toss and they will bat first against Afghanistan at the Hampshire Bowl. \n\nOn your phone today? The best place t\xe2\x80\xa6'
2019-06-22 09:25:54,b'@JindalPanther @ImRo45 @imVkohli @msdhoni 1 wicket\n\n#PantherCheersForTeamBlue #ContestAlert #CWC19\n@JindalPanther'
2019-06-22 09:25:53,"b'RT @ESPNcricinfo: ""In Afghanistan, there is nothing, only cricket."" \xf0\x9f\x92\x94\xc2\xa0#AfgvInd #CWC19 https://t.co/h2nLA5kcUd'"
2019-06-22 09:25:52,b'@MichaelVaughan @ECB_cricket you have made a great team with extraordinary hitters but i think u forgot a single cl\xe2\x80\xa6 https://t.co/G3wocd3nFB'
2019-06-22 09:25:52,b'RT @AmanU1110: India\xe2\x9d\xa4 won the toss and elected to bat\n\n#indvsaf #INDvAFG #CWC19 \n\nQUESTION:-\nHow many runs will be scored by India today??\xe2\x80\xa6'
2019-06-22 09:25:52,b'RT @RelianceFreshIN: Who do you think will win the toss? Tell your guesses in the comments below and a lucky guess will win an amazing priz\xe2\x80\xa6'
2019-06-22 09:25:51,b'RT @KKRiders: @BCCI How many runs will #TeamIndia get?\n\n#INDvAFG #CWC19 #TeamIndia'
2019-06-22 09:25:50,"b""Lovers prediction was @RishabPant777  but Team is going with @vijayshankar260 \xf0\x9f\x91\x8d\nIt's ohk.\nAll the best #TeamIndia\xe2\x80\xa6 https://t.co/bQs3XApoAM"""
2019-06-22 09:25:48,b'Truly planning to win this one and score more dream focuses. Handpicked my @CricPlay group for the #StarContest to\xe2\x80\xa6 https://t.co/XMDTHCdUdC'
2019-06-22 09:25:47,b'RT @iVeenaKhan: @SarfarazA_54  made us proud several times under his captiancy we won U19 &amp; ChampionsTrophy. We were at the top of ICC T20\xe2\x80\xa6'
2019-06-22 09:25:46,b'RT @BCCI: One change for #TeamIndia - Shami in place of Bhuvneshwar Kumar. India have won the toss and will bat first \xf0\x9f\x98\x8e\xf0\x9f\x8f\x8f\n\nScore predictions\xe2\x80\xa6'
2019-06-22 09:25:46,b'@cricketworldcup Live Score Updates:\n#INDvAFG #AFGvIND #INDvsAFG #AFGvsIND #IndiaWinWorldCup2019 #Dhoni\xc2\xa0\xe2\x80\xa6 https://t.co/LWhODTUAng'
2019-06-22 09:25:45,b'RT @LazyKachhua: India win the toss and decided to score first 400+ runs of  this #CWC19 \xf0\x9f\x98\x8b #TeamIndia #INDvAFG'
2019-06-22 09:25:45,b'Today India winning with?\n#INDvAFG #Teamindia #AfghanAtalan #CWC19'
2019-06-22 09:25:44,b'India batting 1st means #KLTIME #KLRahul #INDvAFG #CWC19'
2019-06-22 09:25:44,"b'You know guys My team is looking robust to play against @MayantiLanger \xc2\xa0in the\xc2\xa0@CricPlay #StarContest, Create your\xe2\x80\xa6 https://t.co/1Jli16sXVS'"
2019-06-22 09:25:42,b'How many runs will #TeamIndia get?\n\n#INDvAFG #CWC19 #TeamIndia'
2019-06-22 09:25:41,b'RT @BCCI: #TeamIndia Captain @imVkohli wins the toss and elects to bat first against Afghanistan.\n\n#CWC19 https://t.co/OBwhkHHAND'
2019-06-22 09:25:40,b'RT @BCCI: One change for #TeamIndia - Shami in place of Bhuvneshwar Kumar. India have won the toss and will bat first \xf0\x9f\x98\x8e\xf0\x9f\x8f\x8f\n\nScore predictions\xe2\x80\xa6'
2019-06-22 09:25:40,b'RT @MayantiLanger_B: It\xe2\x80\x99s the #BlueArmy against the spirited Afghans! Play the \xe2\x80\x98Star Contest with me for #INDvAFG match on CricPlay. Can yo\xe2\x80\xa6'
2019-06-22 09:25:39,b'@cricketworldcup Live Score Updates:\n#INDvAFG #AFGvIND #INDvsAFG #AFGvsIND #IndiaWinWorldCup2019 #Dhoni\xc2\xa0\xe2\x80\xa6 https://t.co/AQmDZAGP0u'
2019-06-22 09:25:38,b'@realmemobiles Rohit Sharma \n\n#CricketWorldCup #TeamIndia #realme3Pro\n#TheRealCricketFan \n#INDvAFG #CWC19\xe2\x80\xa6 https://t.co/VWyCK6wwpr'
2019-06-22 09:25:34,b'RT @DelhiCapitals: \xf0\x9f\x94\xb5 TOSS UPDATE \xf0\x9f\x94\xb5\n\n#KingKohli wins the toss and elects to BAT FIRST!\n\nHow many runs will #TeamIndia score today against th\xe2\x80\xa6'
2019-06-22 09:25:34,b'Both the teams have made their intentions clear.\n\nIt will be fun to watch which team ends up breaking the streak to\xe2\x80\xa6 https://t.co/00s07HQNup'
2019-06-22 09:25:33,b'RT @shoaib100mph: Sensational defence of a small total. Sri Lanka making the world cup interesting. \nWhats next guys? \n\n#ENGvSL #CWC19'
2019-06-22 09:25:33,b'RT @danesh_kaleem: Sri Lanka bringing back Pakistan in World Cup be like! \xf0\x9f\x98\x82\n#ENGvSL\n#CWC19 https://t.co/jq8weKK573'
2019-06-22 09:25:32,b'RT @CricPlay: India and Afghanistan will be playing each other for the first time in a #WorldCup at Southampton today! \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xf0\x9f\x87\xa6\xf0\x9f\x87\xab\n\nHere is your\xe2\x80\xa6'
2019-06-22 09:25:32,b'@SunRisers Live Score Updates:\n#INDvAFG #AFGvIND #INDvsAFG #AFGvsIND #IndiaWinWorldCup2019 #Dhoni\xc2\xa0#cricketworldcup\xc2\xa0\xe2\x80\xa6 https://t.co/jDWtTOZsSK'
2019-06-22 09:25:32,b'@BCCI I hope @ImRo45  #Hitman another 200 #TeamIndia score 330+. all the best for #INDvAFG #CWC19'
2019-06-22 09:25:28,"b'RT @ESPNcricinfo: ""In Afghanistan, there is nothing, only cricket."" \xf0\x9f\x92\x94\xc2\xa0#AfgvInd #CWC19 https://t.co/h2nLA5kcUd'"
2019-06-22 09:25:28,b'RT @BCCI: One change for #TeamIndia - Shami in place of Bhuvneshwar Kumar. India have won the toss and will bat first \xf0\x9f\x98\x8e\xf0\x9f\x8f\x8f\n\nScore predictions\xe2\x80\xa6'
2019-06-22 09:25:28,b'RT @JindalPanther: Afganistan\xe2\x80\x99s blue eyed boy Rashid Khan is known to spin his magic. How many wickets can we expect him to take today?\n#Pa\xe2\x80\xa6'
2019-06-22 09:25:27,b'RT @cricketworldcup: Angelo Mathews at #CWC19\n\n0\xef\xb8\x8f\xe2\x83\xa3 v \xf0\x9f\x87\xb3\xf0\x9f\x87\xbf \n0\xef\xb8\x8f\xe2\x83\xa3 v \xf0\x9f\x87\xa6\xf0\x9f\x87\xab \n9\xef\xb8\x8f\xe2\x83\xa3 v \xf0\x9f\x87\xa6\xf0\x9f\x87\xba \n8\xef\xb8\x8f\xe2\x83\xa35\xef\xb8\x8f\xe2\x83\xa3* v \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf \n\nWhat a return to form for the ex-Sri Lanka\xe2\x80\xa6'
2019-06-22 09:25:26,"b""RT @ImRaina: What a thrilling game today! In-form Malinga's 4 for 43 leads Srilanka to a convincing victory. Well deserved, Srilanka. The s\xe2\x80\xa6"""
2019-06-22 09:25:26,"b""All set for today's match. If you didn't make your fantasy team till now don't worry you have 10 minute to create y\xe2\x80\xa6 https://t.co/vmJCC4miIC"""
2019-06-22 09:25:26,b'@cricketworldcup Live Score Updates:\n#INDvAFG #AFGvIND #INDvsAFG #AFGvsIND #IndiaWinWorldCup2019 #Dhoni\xc2\xa0\xe2\x80\xa6 https://t.co/vu1pbxFczn'
2019-06-22 09:25:26,b'RT @imVkohli: Eyes on the ball! #CWC19 #trainingday https://t.co/fMTXz6xuT2'
2019-06-22 09:25:26,b'RT @cricketworldcup: Ready for action \xf0\x9f\x92\xaa \n\n#CWC19 | #INDvAFG https://t.co/z4GOpX7zEx'
2019-06-22 09:25:23,b'RT @imVkohli: Top performance by the team. Thanks to all the fans for turning out in large numbers. \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc #CWC19 #INDvPAK https://t.co/BB\xe2\x80\xa6'
2019-06-22 09:25:23,b'Two minutes silence for whoever believed the rumours that #TeamIndia will wear Orange jerseys against\xe2\x80\xa6 https://t.co/2lQmLutuda'
2019-06-22 09:25:22,b'RT @aadarsh_shindey: A brave Indian female anchor dissed Pakistani media and Pakistanis comment too much about her. Pay some heed and comme\xe2\x80\xa6'
2019-06-22 09:25:22,"b'RT @ANI: #CWC19  India win the toss and opt to bat first against Afghanistan at Rose Bowl, Southampton. #INDvAFG https://t.co/UHwBzxjxCS'"
2019-06-22 09:25:21,b'@MoneyTapApp INDIA will WIN\n@MoneyTapApp\n#ContestAlert #Contest #MoneyTapExtraaaWinnings \xf0\x9f\x8f\x8f #INDvAFG #MoneyTap\xe2\x80\xa6 https://t.co/oUZqoldgXL'
2019-06-22 09:25:21,b'RT @MayantiLanger_B: It\xe2\x80\x99s the #BlueArmy against the spirited Afghans! Play the \xe2\x80\x98Star Contest with me for #INDvAFG match on CricPlay. Can yo\xe2\x80\xa6'
2019-06-22 09:25:21,b'RT @BCCI: One change for #TeamIndia - Shami in place of Bhuvneshwar Kumar. India have won the toss and will bat first \xf0\x9f\x98\x8e\xf0\x9f\x8f\x8f\n\nScore predictions\xe2\x80\xa6'
2019-06-22 09:25:21,"b""All set for today's match. If you didn't make your fantasy team till now don't worry you have 10 minute to create y\xe2\x80\xa6 https://t.co/nWsmcITQfp"""
2019-06-22 09:25:19,b'Have taken a big decision to leave out Rohit from my Fantasy XI. Gut feeling says that the day belongs to KL Rahul.\xe2\x80\xa6 https://t.co/VEGRcTvIA0'
2019-06-22 09:25:19,b'#CWC19 Whether #TeamIndia crossing 450 runs in #INDvsAFG match.'
2019-06-22 09:25:19,b'RT @cricketworldcup: Ready for action \xf0\x9f\x92\xaa \n\n#CWC19 | #INDvAFG https://t.co/z4GOpX7zEx'
2019-06-22 09:25:19,"b'RT @zebronics: Get Ready Folks #ZebWorldCup #Contest 4: Coming Soon \n- Follow @zebronics, RT the post, Tag 10 of your friends to join. \n- T\xe2\x80\xa6'"
2019-06-22 09:25:18,b'@ANI Live Score Updates:\n#INDvAFG #AFGvIND #INDvsAFG #AFGvsIND #IndiaWinWorldCup2019 #Dhoni\xc2\xa0#cricketworldcup\xc2\xa0\xe2\x80\xa6 https://t.co/XkZy66NFGw'
2019-06-22 09:25:17,b'@coolfunnytshirt India won the toss and decided to win \xf0\x9f\x98\x81 #INDvAFG #WorldCup #CWC19'
2019-06-22 09:25:16,b'RT @MayantiLanger_B: It\xe2\x80\x99s the #BlueArmy against the spirited Afghans! Play the \xe2\x80\x98Star Contest with me for #INDvAFG match on CricPlay. Can yo\xe2\x80\xa6'
2019-06-22 09:25:16,b'RT @imrezmie: If you ever need motivation...\nSave this picture and have a look when you need it \xe2\x9d\xa4\n\n#ENGvSL #CWC19 #riseupforhope https://t.\xe2\x80\xa6'
2019-06-22 09:25:15,b'RT @CricPlay: India and Afghanistan will be playing each other for the first time in a #WorldCup at Southampton today! \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xf0\x9f\x87\xa6\xf0\x9f\x87\xab\n\nHere is your\xe2\x80\xa6'
2019-06-22 09:25:13,b'#CWC19\xc2\xa0 #ACB top nation #Afghan front #Afghanistan we name it  #ManpowerFrance https://t.co/CkJrfNhvr4'
2019-06-22 09:25:13,"b'RT @vinayakkm: Nasser: \xe2\x80\x9cEvery time he bowls, there is a discussion on social media whether Malinga chucks. What do you think Mikey?\xe2\x80\x9d\n\nHoldi\xe2\x80\xa6'"
2019-06-22 09:25:12,b'RT @ESPNcricinfo: Shami replaces Bhuvi for #TeamIndia while Afghanistan bring in Hazratullah and Aftab\n\nBall-by-ball: https://t.co/P9rTiyMD\xe2\x80\xa6'
2019-06-22 09:25:12,b'@mipaltan @hardikpandya7 Live Score Updates:\n#INDvAFG #AFGvIND #INDvsAFG #AFGvsIND #IndiaWinWorldCup2019 #Dhoni\xc2\xa0\xe2\x80\xa6 https://t.co/Zqwzo2dk1b'
2019-06-22 09:25:12,"b'RT @cricketaakash: One of the finest World Cup wins. Considering the strengths/weaknesses/form and expectations in mind. Well played, Sri L\xe2\x80\xa6'"
2019-06-22 09:25:12,b'RT @ICC: India have won the toss and they will bat first against Afghanistan at the Hampshire Bowl. \n\nOn your phone today? The best place t\xe2\x80\xa6'
2019-06-22 09:25:09,b'RT @CricPlay: India and Afghanistan will be playing each other for the first time in a #WorldCup at Southampton today! \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xf0\x9f\x87\xa6\xf0\x9f\x87\xab\n\nHere is your\xe2\x80\xa6'
2019-06-22 09:25:09,"b'RT @firstpost: Chin music, despite the present-day restrictions on bouncers, has dominated discourse at the #CWC19, writes @auscoot\nhttps:/\xe2\x80\xa6'"
2019-06-22 09:25:08,"b""RT @sachin_rt: Brilliant stuff from Sri Lanka.\nWhat they didn't do with the bat, they more than compensated with the ball.\nMalinga and Co.\xe2\x80\xa6"""
2019-06-22 09:25:07,b'India win the toss and decided to score first 400+ runs of  this #CWC19 \xf0\x9f\x98\x8b #TeamIndia #INDvAFG'
2019-06-22 09:25:07,b'RT @cricketworldcup: Ready for action \xf0\x9f\x92\xaa \n\n#CWC19 | #INDvAFG https://t.co/z4GOpX7zEx'
2019-06-22 09:25:07,b'Best of luck everyone guys \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4 \n#INDvsAFG #AFGvsiND #ICCWorldCup2019 \n\nFinal team\n\nFinal team \xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\n\nMy Fantasy Drea\xe2\x80\xa6 https://t.co/pJCAou71pX'
2019-06-22 09:25:06,b'@greenfibreindia INDIA\n\n@greenfibreindia \n#WorldCup #CWC19 #Tag #INDvsAFG #AFG #IND #Friends #GullyGang\xe2\x80\xa6 https://t.co/oRBVgETgEU'
2019-06-22 09:25:06,b'RT @imHardik_fc: Match Day \xe2\x9d\xa3\n\nRetweet for #TeamIndia \xf0\x9f\x91\x88\n\n#CWC19 #INDvAFG https://t.co/Qa1OFhPtUz'
2019-06-22 09:25:06,b'@JindalPanther @ImRo45 @imVkohli @msdhoni 0 ( No wicket )\n\n#PantherCheersForTeamBlue #ContestAlert #CWC19'
2019-06-22 09:25:05,"b""I can easily leave out Dhoni knowing he probably won't even get a bat but then again Afghanistan's keeper neither b\xe2\x80\xa6 https://t.co/8bwXxQSRzf"""
2019-06-22 09:25:04,b'RT @BCCI: #TeamIndia Captain @imVkohli wins the toss and elects to bat first against Afghanistan.\n\n#CWC19 https://t.co/OBwhkHHAND'
2019-06-22 09:25:04,"b'Rahmat Shah - 43 vs AUS, 46 vs ENG\n\nIND vs AFG fantasy preview: https://t.co/1HXwnpn4uH\n\n#Cricket #FantasyCricket\xe2\x80\xa6 https://t.co/1w8BRO53sr'"
2019-06-22 09:25:03,b'Sure you set for the match today on @CricPlay? Because I am and I am prepared  for the #StarContest! #CWC19\xe2\x80\xa6 https://t.co/PzBjWJ2rH1'
